,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
19198,35.0,1,1,90940.0,13,3,13500.0,5,7.29,0.15,9.0,635,1,0
19199,27.0,0,4,92145.0,0,3,13450.0,0,16.32,0.15,8.0,637,0,1
19200,35.0,1,0,37836.0,13,0,6000.0,5,7.49,0.16,7.0,628,1,0
19201,27.0,1,3,142952.0,9,3,13425.0,4,15.99,0.09,10.0,549,0,1
19202,28.0,0,1,75055.0,6,3,13400.0,4,13.06,0.18,6.0,596,1,0
19203,31.0,1,0,52399.0,8,3,13350.0,3,12.42,0.25,6.0,620,0,1
19204,31.0,1,4,37740.0,8,0,5000.0,2,8.32,0.13,9.0,722,0,0
19205,30.0,0,1,39085.0,5,3,13275.0,1,11.01,0.34,5.0,672,0,1
19206,33.0,1,1,31003.0,10,3,13250.0,5,7.66,0.43,6.0,690,0,1
19207,33.0,1,1,38036.0,9,0,5300.0,1,7.68,0.14,7.0,525,1,0
19208,28.0,0,3,43353.0,4,3,13250.0,1,10.65,0.31,7.0,619,0,1
19209,31.0,0,3,36070.0,8,3,13250.0,2,17.58,0.37,6.0,644,0,1
19210,29.0,1,4,38218.0,9,0,8000.0,1,11.58,0.21,9.0,585,0,1
19211,30.0,0,4,54932.0,10,3,13250.0,5,7.9,0.24,10.0,690,0,0
19212,29.0,1,4,56628.0,7,3,13250.0,3,17.27,0.23,6.0,571,0,1
19213,29.0,1,3,38070.0,8,0,8875.0,3,7.66,0.23,9.0,656,0,0
19214,32.0,0,2,37705.0,13,0,2400.0,1,13.8,0.06,7.0,664,0,0
19215,31.0,0,0,106581.0,6,3,13225.0,0,12.42,0.12,7.0,661,0,0
19216,29.0,1,4,34698.0,2,3,13200.0,3,6.17,0.38,10.0,671,0,1
19217,34.0,1,4,49215.0,8,3,13200.0,4,12.42,0.27,8.0,620,0,1
19218,34.0,0,3,48955.0,15,3,13200.0,5,11.01,0.27,6.0,652,0,1
19219,27.0,1,0,38450.0,4,2,5500.0,2,10.65,0.14,7.0,611,1,0
19220,32.0,0,1,84874.0,11,3,13200.0,3,13.49,0.16,6.0,667,0,0
19221,29.0,1,1,37792.0,6,0,9950.0,0,7.9,0.26,6.0,639,1,0
19222,30.0,1,4,38305.0,5,0,2400.0,2,10.65,0.06,5.0,672,0,1
19223,28.0,1,3,38493.0,4,0,11300.0,5,9.91,0.29,5.0,645,1,0
19224,34.0,1,0,108402.0,11,3,13200.0,1,10.74,0.12,5.0,641,0,0
19225,31.0,1,0,38881.0,7,3,13150.0,5,13.24,0.34,5.0,704,0,1
19226,32.0,1,1,38383.0,9,0,12000.0,5,5.42,0.31,6.0,708,1,0
19227,33.0,1,1,62400.0,12,3,13075.0,5,16.7,0.21,8.0,683,0,1
19228,32.0,0,1,38089.0,8,0,13000.0,0,11.01,0.34,8.0,643,0,1
19229,34.0,1,3,112065.0,12,3,13050.0,0,7.66,0.12,5.0,580,1,0
19230,34.0,1,3,38445.0,10,0,4200.0,1,13.72,0.11,7.0,675,1,0
19231,31.0,1,4,31076.0,11,3,13000.0,3,8.9,0.42,7.0,627,0,1
19232,31.0,1,0,33798.0,6,3,13000.0,0,6.54,0.38,9.0,567,0,1
19233,28.0,1,1,35637.0,7,3,13000.0,1,14.26,0.36,8.0,667,0,1
19234,27.0,0,0,36989.0,7,3,13000.0,4,7.88,0.35,10.0,703,0,1
19235,28.0,0,3,40572.0,4,3,13000.0,0,7.9,0.32,6.0,623,0,1
19236,35.0,0,0,37956.0,14,0,15000.0,1,13.16,0.4,9.0,624,1,0
19237,30.0,0,3,44123.0,6,3,13000.0,3,13.61,0.29,8.0,598,0,1
19238,34.0,0,0,38096.0,9,0,7400.0,1,7.51,0.19,6.0,551,0,0
19239,29.0,0,1,37620.0,7,3,13000.0,4,14.35,0.35,8.0,597,0,1
19240,27.0,0,3,45296.0,4,3,13000.0,1,9.91,0.29,10.0,547,0,1
19241,31.0,1,1,45586.0,8,3,13000.0,4,6.92,0.29,6.0,630,0,1
19242,27.0,1,4,46243.0,2,3,13000.0,0,11.83,0.28,5.0,616,0,1
19243,27.0,0,3,38209.0,6,0,15000.0,1,14.27,0.39,10.0,652,1,0
19244,28.0,1,1,41310.0,6,3,13000.0,3,14.61,0.31,8.0,674,0,1
19245,27.0,1,0,48962.0,4,3,13000.0,5,13.48,0.27,7.0,668,0,1
19246,31.0,1,1,44020.0,8,3,13000.0,2,20.0,0.3,5.0,612,0,1
19247,27.0,0,1,55089.0,4,3,13000.0,0,8.94,0.24,6.0,635,0,0
19248,27.0,0,4,56404.0,8,3,13000.0,1,14.59,0.23,10.0,615,1,0
19249,30.0,0,1,56842.0,9,3,13000.0,0,9.63,0.23,5.0,695,0,0
19250,27.0,1,1,57294.0,6,3,13000.0,3,10.99,0.23,5.0,688,0,0
19251,33.0,1,0,53705.0,11,3,13000.0,2,9.91,0.24,6.0,634,0,1
19252,35.0,1,1,26918.0,13,3,2500.0,1,14.35,0.09,8.0,522,1,0
19253,29.0,1,3,27240.0,5,3,2500.0,0,13.11,0.09,8.0,644,0,1
19254,27.0,1,1,28231.0,3,3,2500.0,5,14.84,0.09,8.0,656,0,1
19255,27.0,0,1,29880.0,2,3,2500.0,3,10.65,0.08,9.0,655,1,0
19256,32.0,0,1,29915.0,8,3,2500.0,3,10.37,0.08,5.0,699,1,0
19257,27.0,1,3,38362.0,7,0,3600.0,4,11.48,0.09,7.0,611,1,0
19258,27.0,1,3,38850.0,6,2,14000.0,3,18.09,0.36,6.0,627,0,1
19259,27.0,0,0,38328.0,5,2,7000.0,0,16.35,0.18,10.0,586,0,1
19260,32.0,0,1,29735.0,9,3,2500.0,3,7.74,0.08,9.0,569,0,0
19261,27.0,1,1,38586.0,5,0,12300.0,0,12.53,0.32,10.0,707,1,0
19262,27.0,0,3,38469.0,5,0,7500.0,2,7.74,0.19,8.0,627,0,0
19263,31.0,1,3,31163.0,8,3,2500.0,4,7.4,0.08,6.0,668,1,0
19264,27.0,1,3,32024.0,3,3,2500.0,1,11.01,0.08,5.0,537,1,0
19265,28.0,0,3,32276.0,3,3,2500.0,4,13.99,0.08,8.0,665,0,0
19266,27.0,0,0,32373.0,3,3,2500.0,5,13.23,0.08,10.0,553,1,0
19267,31.0,1,1,38569.0,11,0,2500.0,0,13.22,0.06,5.0,641,0,1
19268,27.0,0,1,32818.0,5,3,2500.0,4,7.14,0.08,6.0,559,0,1
19269,27.0,1,1,38898.0,5,2,8000.0,5,11.12,0.21,5.0,590,1,0
19270,29.0,0,0,34637.0,4,3,2500.0,3,10.99,0.07,8.0,680,0,0
19271,34.0,0,4,38388.0,14,0,6000.0,4,11.01,0.16,8.0,633,1,0
19272,34.0,1,0,35412.0,11,3,2500.0,4,20.0,0.07,9.0,643,0,1
19273,27.0,0,1,36705.0,4,3,2500.0,3,11.14,0.07,5.0,640,0,0
19274,31.0,1,1,38486.0,6,0,7500.0,3,11.36,0.19,10.0,669,0,0
19275,29.0,1,0,39583.0,9,3,2500.0,5,15.68,0.06,5.0,646,0,1
19276,32.0,1,0,38891.0,9,2,3400.0,3,13.16,0.09,8.0,590,1,0
19277,32.0,1,0,43839.0,8,3,2500.0,4,10.0,0.06,6.0,548,1,0
19278,27.0,1,3,39411.0,3,0,14125.0,5,10.65,0.36,8.0,629,0,0
19279,31.0,1,1,37049.0,9,3,2500.0,2,13.57,0.07,8.0,689,0,1
19280,28.0,1,0,39500.0,7,0,8575.0,2,17.58,0.22,7.0,656,0,1
19281,33.0,0,1,39737.0,9,3,2500.0,3,15.33,0.06,10.0,676,0,1
19282,35.0,0,1,40560.0,12,3,2500.0,3,15.62,0.06,7.0,633,0,1
19283,32.0,1,3,48409.0,13,3,2500.0,3,7.14,0.05,9.0,604,0,0
19284,31.0,0,0,48241.0,8,3,2500.0,3,15.27,0.05,8.0,696,1,0
19285,27.0,1,1,49011.0,4,3,2500.0,1,6.99,0.05,5.0,567,1,0
19286,30.0,0,0,49021.0,8,3,2500.0,5,5.79,0.05,10.0,614,1,0
19287,31.0,1,4,49068.0,7,3,2500.0,3,13.23,0.05,5.0,523,1,0
19288,34.0,1,1,51284.0,10,3,2500.0,3,10.59,0.05,6.0,604,0,0
19289,28.0,0,1,51672.0,5,3,2500.0,1,8.49,0.05,8.0,567,1,0
19290,28.0,0,3,39650.0,2,0,12000.0,1,12.69,0.3,10.0,604,0,1
19291,29.0,1,0,39455.0,7,0,3100.0,3,7.51,0.08,5.0,651,0,1
19292,27.0,1,1,39647.0,3,0,1000.0,0,16.29,0.03,10.0,604,0,1
19293,27.0,1,4,54533.0,3,3,2500.0,4,11.99,0.05,10.0,717,1,0
19294,31.0,0,3,47671.0,7,3,2500.0,5,14.09,0.05,5.0,604,0,1
19295,30.0,1,1,47944.0,9,3,2500.0,0,16.29,0.05,10.0,594,0,1
19296,27.0,1,3,49018.0,8,3,2500.0,0,15.65,0.05,8.0,676,0,1
19297,28.0,1,4,56164.0,4,3,2500.0,3,6.91,0.04,8.0,564,1,0
19298,29.0,1,0,56629.0,5,3,2500.0,5,13.92,0.04,9.0,646,0,0
19299,27.0,1,4,58006.0,4,3,2500.0,0,7.88,0.04,5.0,536,1,0
19300,28.0,0,1,58289.0,2,3,2500.0,1,8.49,0.04,5.0,635,0,0
19301,32.0,0,3,60453.0,10,3,2500.0,4,13.49,0.04,7.0,513,1,0
19302,29.0,1,3,39210.0,8,0,8000.0,2,5.99,0.2,7.0,616,1,0
19303,31.0,0,4,60941.0,7,3,2500.0,2,17.04,0.04,10.0,582,1,0
19304,30.0,1,1,39532.0,7,0,6625.0,2,14.79,0.17,10.0,679,0,0
19305,32.0,0,0,62879.0,10,3,2500.0,4,8.88,0.04,10.0,617,0,0
19306,33.0,1,1,64719.0,6,3,2500.0,2,9.99,0.04,7.0,630,0,0
19307,34.0,0,4,66731.0,10,3,2500.0,3,7.88,0.04,8.0,671,0,0
19308,28.0,1,0,66316.0,4,3,2500.0,0,11.14,0.04,6.0,706,0,0
19309,30.0,1,4,69271.0,10,3,2500.0,3,11.01,0.04,9.0,701,0,0
19310,34.0,0,4,39556.0,12,0,2275.0,2,6.17,0.06,6.0,653,1,0
19311,31.0,1,3,74592.0,11,3,2500.0,3,6.62,0.03,10.0,662,0,0
19312,27.0,1,0,68103.0,3,3,2500.0,0,11.72,0.04,5.0,602,0,1
19313,31.0,1,3,39284.0,9,0,6000.0,0,11.86,0.15,8.0,669,1,0
19314,31.0,1,3,39026.0,10,0,2000.0,3,13.61,0.05,6.0,639,1,0
19315,29.0,0,0,82298.0,6,3,2500.0,1,12.99,0.03,9.0,494,1,0
19316,27.0,0,3,83707.0,3,3,2500.0,5,7.14,0.03,8.0,613,1,0
19317,30.0,0,1,84991.0,6,3,2500.0,5,10.36,0.03,7.0,564,1,0
19318,27.0,0,3,87408.0,9,3,2500.0,5,14.35,0.03,6.0,604,1,0
19319,29.0,1,4,88929.0,6,3,2500.0,0,14.35,0.03,9.0,649,0,0
19320,28.0,0,2,90938.0,4,3,2500.0,3,11.99,0.03,9.0,617,0,0
19321,29.0,1,0,92527.0,10,3,2500.0,1,12.61,0.03,10.0,641,1,0
19322,28.0,0,1,39379.0,5,0,8500.0,4,7.51,0.22,6.0,652,0,0
19323,34.0,0,1,105190.0,11,3,2500.0,1,7.14,0.02,5.0,701,1,0
19324,29.0,0,2,39535.0,9,0,12000.0,5,7.88,0.3,6.0,645,0,0
19325,31.0,1,4,114815.0,8,3,2500.0,3,13.72,0.02,5.0,618,1,0
19326,27.0,0,3,115717.0,2,3,2500.0,0,11.58,0.02,9.0,571,0,0
19327,27.0,1,4,101695.0,4,3,2500.0,5,14.59,0.02,9.0,721,0,1
19328,32.0,1,1,138890.0,11,3,2500.0,2,11.89,0.02,6.0,615,1,0
19329,32.0,1,3,143552.0,11,3,2500.0,2,11.01,0.02,10.0,643,1,0
19330,29.0,1,3,145134.0,8,3,2500.0,0,14.22,0.02,6.0,627,0,0
19331,27.0,1,4,39147.0,2,0,9850.0,5,8.94,0.25,5.0,690,1,0
19332,27.0,0,3,19804.0,8,3,2800.0,2,10.65,0.14,5.0,584,0,1
19333,27.0,0,0,39354.0,2,0,14000.0,2,11.89,0.36,7.0,615,1,0
19334,32.0,1,3,29927.0,10,3,2800.0,0,10.99,0.09,9.0,601,1,0
19335,27.0,1,3,30077.0,6,3,2800.0,4,10.95,0.09,10.0,661,1,0
19336,33.0,0,3,30917.0,9,3,2800.0,4,9.32,0.09,7.0,644,1,0
19337,27.0,1,1,39422.0,8,1,15000.0,1,11.01,0.38,7.0,713,0,1
19338,32.0,0,1,38947.0,11,2,4000.0,5,10.78,0.1,5.0,647,1,0
19339,30.0,0,3,37131.0,5,3,2800.0,3,12.68,0.08,7.0,698,0,0
19340,27.0,1,3,15027.0,5,3,2850.0,4,13.61,0.19,5.0,656,0,1
19341,33.0,1,0,39305.0,9,0,6000.0,4,10.74,0.15,7.0,579,0,0
19342,28.0,1,1,139600.0,7,3,2850.0,5,6.54,0.02,9.0,718,0,0
19343,27.0,0,1,21318.0,5,3,2875.0,4,11.71,0.13,10.0,502,0,1
19344,30.0,1,0,39253.0,4,2,5500.0,5,8.0,0.14,9.0,630,1,0
19345,28.0,0,3,12797.0,4,3,3000.0,1,11.01,0.23,8.0,687,0,1
19346,28.0,1,3,17145.0,8,3,3000.0,3,10.99,0.17,6.0,621,0,1
19347,35.0,0,4,18137.0,9,3,3000.0,2,11.01,0.17,7.0,700,0,1
19348,32.0,1,0,18468.0,13,3,3000.0,4,13.98,0.16,8.0,594,0,1
19349,33.0,1,4,18208.0,7,3,3000.0,3,11.83,0.16,5.0,575,0,1
19350,31.0,1,3,39882.0,8,0,3000.0,2,7.49,0.08,10.0,639,1,0
19351,27.0,1,0,18893.0,8,3,3000.0,1,13.23,0.16,7.0,689,0,1
19352,33.0,0,3,19745.0,9,3,3000.0,3,7.51,0.15,5.0,638,0,1
19353,29.0,0,4,39660.0,8,0,10625.0,3,11.01,0.27,5.0,690,1,0
19354,30.0,1,1,39564.0,5,0,6500.0,5,11.01,0.16,5.0,595,1,0
19355,31.0,0,1,20336.0,7,3,3000.0,1,13.85,0.15,6.0,648,0,1
19356,29.0,1,3,40024.0,8,0,4000.0,0,12.98,0.1,6.0,505,1,0
19357,28.0,1,3,39955.0,8,0,2500.0,4,8.88,0.06,8.0,595,0,1
19358,35.0,0,1,21157.0,12,3,3000.0,2,5.42,0.14,7.0,720,0,1
19359,31.0,1,1,21045.0,8,3,3000.0,2,14.26,0.14,7.0,696,0,1
19360,31.0,1,4,40262.0,5,0,7500.0,5,13.48,0.19,5.0,724,1,0
19361,28.0,0,1,22184.0,4,3,3000.0,3,7.37,0.14,8.0,574,0,1
19362,30.0,1,3,40261.0,5,2,3000.0,1,10.62,0.07,9.0,576,1,0
19363,29.0,0,0,22773.0,6,3,3000.0,2,12.69,0.13,8.0,473,0,1
19364,28.0,0,4,39865.0,2,0,6000.0,5,7.51,0.15,5.0,676,1,0
19365,31.0,1,1,39881.0,9,0,1800.0,4,9.63,0.05,10.0,699,1,0
19366,31.0,1,4,40069.0,8,0,8975.0,3,6.62,0.22,10.0,656,1,0
19367,32.0,0,0,22514.0,10,3,3000.0,0,6.03,0.13,7.0,674,0,1
19368,28.0,0,1,39745.0,7,0,5000.0,1,7.14,0.13,7.0,601,0,0
19369,35.0,1,0,24106.0,15,3,3000.0,3,16.4,0.12,7.0,682,0,1
19370,28.0,1,3,25150.0,5,3,3000.0,1,7.14,0.12,9.0,694,0,1
19371,30.0,0,1,25113.0,7,3,3000.0,4,11.49,0.12,8.0,688,0,1
19372,28.0,1,1,25179.0,7,3,3000.0,5,11.01,0.12,6.0,652,0,0
19373,32.0,0,0,40361.0,9,0,3075.0,0,15.23,0.08,6.0,619,1,0
19374,31.0,1,3,26290.0,7,3,3000.0,1,15.28,0.11,8.0,595,0,0
19375,35.0,0,4,27044.0,12,3,3000.0,0,14.35,0.11,9.0,569,1,0
19376,31.0,1,0,40397.0,7,0,3000.0,5,11.01,0.07,5.0,570,1,0
19377,34.0,1,1,28279.0,9,3,3000.0,5,11.01,0.11,5.0,651,0,0
19378,34.0,1,0,28866.0,10,3,3000.0,3,11.49,0.1,6.0,683,0,0
19379,29.0,0,4,40555.0,6,0,7100.0,5,16.77,0.18,7.0,624,1,0
19380,33.0,0,0,28550.0,10,3,3000.0,4,13.43,0.11,5.0,684,0,0
19381,27.0,1,3,28876.0,8,3,3000.0,1,17.8,0.1,10.0,597,1,0
19382,32.0,0,2,36958.0,9,3,3000.0,4,13.49,0.08,6.0,725,0,0
19383,33.0,0,0,40758.0,11,0,4000.0,1,12.69,0.1,8.0,560,1,0
19384,33.0,0,0,40497.0,8,0,6000.0,2,6.03,0.15,5.0,594,0,0
19385,27.0,0,3,40537.0,4,0,4800.0,5,10.65,0.12,10.0,637,0,0
19386,31.0,1,1,36798.0,9,3,3000.0,4,10.95,0.08,8.0,574,1,0
19387,35.0,0,1,36263.0,12,3,3000.0,1,12.53,0.08,5.0,693,0,0
19388,28.0,0,3,37614.0,6,3,3000.0,3,9.63,0.08,8.0,575,1,0
19389,34.0,1,1,37950.0,9,3,3000.0,5,13.06,0.08,9.0,643,0,1
19390,28.0,1,0,38304.0,4,3,3000.0,4,10.0,0.08,7.0,587,1,0
19391,27.0,0,0,38276.0,2,3,3000.0,4,10.99,0.08,6.0,681,0,0
19392,29.0,1,1,38714.0,7,3,3000.0,4,11.01,0.08,6.0,656,1,0
19393,31.0,1,0,38998.0,10,3,3000.0,4,11.01,0.08,10.0,702,0,1
19394,34.0,0,3,39078.0,13,3,3000.0,5,11.49,0.08,8.0,641,0,0
19395,30.0,1,3,40437.0,7,0,6000.0,0,8.49,0.15,8.0,634,0,0
19396,34.0,1,1,39387.0,9,3,3000.0,3,14.59,0.08,7.0,657,1,0
19397,30.0,0,0,40623.0,8,0,5600.0,1,10.59,0.14,9.0,677,1,0
19398,30.0,1,1,40631.0,9,3,3000.0,3,11.49,0.07,7.0,660,1,0
19399,27.0,1,0,41263.0,6,3,3000.0,3,13.49,0.07,9.0,617,1,0
19400,29.0,1,1,41197.0,3,3,3000.0,5,15.99,0.07,8.0,597,0,1
19401,33.0,1,4,42428.0,13,3,3000.0,0,14.11,0.07,5.0,691,0,1
19402,31.0,1,3,42807.0,10,3,3000.0,4,11.49,0.07,6.0,613,0,1
19403,27.0,0,3,42871.0,4,3,3000.0,0,8.49,0.07,10.0,633,1,0
19404,27.0,0,1,42406.0,4,3,3000.0,0,11.01,0.07,8.0,637,0,0
19405,29.0,0,0,43427.0,8,3,3000.0,3,11.86,0.07,9.0,649,0,0
19406,29.0,0,1,37104.0,7,3,3000.0,0,11.01,0.08,6.0,613,0,1
19407,32.0,1,3,40465.0,10,0,5000.0,3,6.17,0.12,7.0,654,1,0
19408,31.0,0,3,44061.0,7,3,3000.0,0,9.91,0.07,7.0,470,1,0
19409,27.0,0,2,40358.0,4,0,12000.0,5,7.51,0.3,7.0,680,0,0
19410,29.0,0,3,44470.0,6,3,3000.0,0,10.99,0.07,10.0,555,1,0
19411,35.0,1,1,44314.0,13,3,3000.0,1,5.42,0.07,5.0,694,1,0
19412,31.0,1,2,36937.0,7,3,3000.0,0,10.08,0.08,10.0,704,0,1
19413,27.0,1,1,44574.0,7,3,3000.0,3,8.0,0.07,9.0,663,0,0
19414,28.0,1,2,45608.0,7,3,3000.0,3,11.12,0.07,8.0,640,0,0
19415,29.0,0,1,45790.0,8,3,3000.0,3,5.42,0.07,8.0,612,0,0
19416,29.0,1,0,38724.0,6,3,3000.0,4,11.34,0.08,6.0,667,0,1
19417,31.0,1,1,39024.0,13,3,3000.0,0,15.62,0.08,9.0,585,0,1
19418,33.0,1,1,46520.0,13,3,3000.0,4,15.23,0.06,10.0,659,1,0
19419,29.0,1,3,40974.0,3,0,4200.0,5,11.36,0.1,9.0,572,1,0
19420,27.0,1,1,46602.0,0,3,3000.0,3,7.49,0.06,8.0,649,1,0
19421,32.0,0,1,46569.0,12,3,3000.0,5,11.49,0.06,6.0,669,1,0
19422,30.0,1,1,46768.0,5,3,3000.0,0,12.99,0.06,9.0,675,1,0
19423,28.0,0,1,47337.0,7,3,3000.0,4,9.25,0.06,10.0,677,1,0
19424,27.0,1,0,47165.0,2,3,3000.0,5,11.48,0.06,10.0,621,1,0
19425,28.0,1,4,47579.0,7,3,3000.0,1,12.73,0.06,8.0,663,1,0
19426,28.0,0,1,47730.0,9,3,3000.0,1,7.9,0.06,7.0,654,0,0
19427,27.0,1,4,41199.0,6,3,3000.0,3,16.89,0.07,8.0,685,0,1
19428,30.0,0,1,40564.0,5,0,3000.0,0,11.66,0.07,8.0,705,0,0
19429,29.0,1,1,40623.0,6,0,16000.0,4,8.63,0.39,7.0,610,1,0
19430,28.0,0,3,41796.0,7,3,3000.0,4,10.65,0.07,10.0,619,0,1
19431,33.0,0,4,48925.0,11,3,3000.0,5,5.42,0.06,10.0,706,0,0
19432,28.0,1,3,42047.0,6,3,3000.0,3,10.37,0.07,10.0,687,0,1
19433,30.0,1,0,48931.0,6,3,3000.0,3,7.14,0.06,7.0,698,1,0
19434,28.0,1,3,41627.0,4,3,3000.0,4,15.7,0.07,10.0,654,0,1
19435,27.0,0,0,49135.0,7,3,3000.0,4,7.05,0.06,8.0,639,1,0
19436,31.0,1,2,40665.0,8,0,13500.0,4,10.59,0.33,6.0,713,0,0
19437,27.0,0,0,41103.0,3,0,3200.0,2,12.18,0.08,6.0,597,1,0
19438,27.0,1,1,52690.0,3,3,3000.0,4,10.99,0.06,7.0,629,0,0
19439,28.0,1,0,52598.0,3,3,3000.0,3,7.49,0.06,9.0,663,1,0
19440,29.0,0,1,45535.0,7,3,3000.0,0,19.29,0.07,5.0,694,0,1
19441,32.0,0,0,40499.0,8,0,2400.0,2,10.59,0.06,10.0,497,1,0
19442,30.0,1,0,52982.0,7,3,3000.0,1,12.42,0.06,10.0,665,1,0
19443,27.0,0,0,54072.0,3,3,3000.0,5,18.39,0.06,7.0,621,1,0
19444,30.0,1,0,40842.0,4,0,1600.0,3,7.4,0.04,5.0,672,1,0
19445,28.0,0,1,41102.0,5,0,16700.0,2,7.66,0.41,9.0,698,0,0
19446,34.0,0,4,54741.0,13,3,3000.0,3,11.11,0.05,7.0,681,1,0
19447,32.0,1,1,55279.0,9,3,3000.0,4,12.61,0.05,7.0,620,0,0
19448,30.0,0,3,55080.0,7,3,3000.0,3,10.62,0.05,10.0,673,1,0
19449,29.0,0,1,47966.0,6,3,3000.0,4,16.7,0.06,7.0,637,0,1
19450,32.0,1,1,48745.0,9,3,3000.0,0,15.23,0.06,7.0,678,0,1
19451,33.0,1,1,41684.0,9,0,2500.0,4,14.65,0.06,8.0,654,0,0
19452,27.0,1,3,41293.0,4,0,8000.0,3,11.01,0.19,10.0,556,1,0
19453,29.0,0,1,56344.0,9,3,3000.0,1,9.76,0.05,7.0,673,1,0
19454,34.0,0,1,41212.0,12,0,6000.0,1,10.99,0.15,6.0,682,1,0
19455,30.0,1,1,49986.0,12,3,3000.0,0,15.28,0.06,10.0,671,0,1
19456,27.0,1,4,57315.0,3,3,3000.0,4,10.74,0.05,5.0,692,0,0
19457,29.0,0,2,57430.0,8,3,3000.0,3,10.25,0.05,7.0,698,0,0
19458,33.0,0,1,50517.0,10,3,3000.0,1,10.0,0.06,8.0,684,0,1
19459,33.0,1,1,41562.0,11,2,9500.0,5,12.99,0.23,8.0,679,0,0
19460,28.0,1,3,41187.0,0,0,3000.0,3,5.42,0.07,5.0,542,1,0
19461,27.0,0,1,41267.0,1,2,5400.0,1,5.42,0.13,6.0,615,1,0
19462,29.0,0,3,58398.0,7,3,3000.0,5,5.42,0.05,5.0,674,0,0
19463,34.0,1,0,59084.0,12,3,3000.0,5,11.83,0.05,10.0,672,0,0
19464,32.0,0,0,59468.0,10,3,3000.0,0,13.49,0.05,7.0,562,1,0
19465,28.0,0,1,59684.0,0,3,3000.0,4,14.59,0.05,8.0,612,1,0
19466,30.0,1,4,59624.0,7,3,3000.0,1,10.36,0.05,10.0,638,1,0
19467,30.0,0,2,41381.0,5,0,9000.0,1,6.91,0.22,6.0,640,1,0
19468,27.0,1,3,59856.0,3,3,3000.0,4,14.96,0.05,8.0,615,0,0
19469,29.0,1,1,41371.0,8,0,6000.0,2,11.12,0.15,7.0,614,0,0
19470,29.0,1,4,60733.0,9,3,3000.0,3,7.29,0.05,6.0,615,1,0
19471,31.0,0,4,41043.0,9,0,7000.0,5,7.14,0.17,9.0,661,0,0
19472,27.0,0,0,41440.0,5,0,6400.0,2,7.14,0.15,10.0,550,1,0
19473,28.0,1,1,60966.0,8,3,3000.0,0,10.37,0.05,9.0,643,0,0
19474,31.0,1,1,41446.0,6,0,6500.0,4,7.14,0.16,8.0,658,1,0
19475,30.0,0,1,41648.0,6,0,3000.0,2,13.48,0.07,9.0,658,1,0
19476,35.0,1,3,61106.0,14,3,3000.0,1,7.88,0.05,8.0,675,1,0
19477,29.0,1,0,41399.0,8,0,12000.0,3,11.83,0.29,6.0,645,1,0
19478,31.0,1,4,41464.0,10,0,15250.0,2,12.53,0.37,6.0,675,0,0
19479,32.0,0,4,56501.0,8,3,3000.0,2,16.29,0.05,9.0,701,0,1
19480,34.0,1,0,41422.0,10,0,9000.0,4,7.74,0.22,9.0,654,0,1
19481,31.0,1,1,59433.0,11,3,12000.0,5,11.01,0.2,10.0,678,1,0
19482,28.0,0,0,59242.0,3,3,12000.0,5,12.87,0.2,10.0,622,1,0
19483,27.0,0,3,59597.0,3,3,12000.0,5,12.53,0.2,6.0,471,1,0
19484,27.0,0,0,41526.0,5,0,10000.0,0,9.25,0.24,7.0,696,0,0
19485,32.0,0,0,60019.0,12,3,12000.0,5,5.79,0.2,6.0,676,0,0
19486,29.0,0,1,53933.0,7,3,12000.0,0,15.96,0.22,7.0,714,0,1
19487,33.0,1,1,41848.0,10,0,10000.0,4,11.01,0.24,10.0,568,0,0
19488,31.0,0,1,53998.0,7,3,12000.0,0,17.27,0.22,7.0,607,0,1
19489,31.0,0,4,60785.0,12,3,12000.0,0,6.03,0.2,6.0,678,1,0
19490,33.0,1,0,61257.0,8,3,12000.0,5,13.49,0.2,7.0,663,0,0
19491,27.0,1,1,61129.0,4,3,12000.0,5,10.37,0.2,9.0,660,0,0
19492,28.0,0,0,60918.0,5,3,12000.0,4,13.11,0.2,10.0,564,1,0
19493,32.0,1,4,61049.0,9,3,12000.0,0,12.53,0.2,10.0,664,1,0
19494,29.0,1,0,61209.0,6,3,12000.0,5,8.94,0.2,5.0,655,1,0
19495,35.0,0,0,60776.0,11,3,12000.0,3,13.47,0.2,7.0,610,1,0
19496,29.0,1,0,54278.0,10,3,12000.0,2,15.99,0.22,5.0,648,0,1
19497,27.0,0,1,61537.0,4,3,12000.0,5,9.91,0.2,7.0,660,1,0
19498,30.0,0,3,61730.0,8,3,12000.0,0,13.48,0.19,6.0,584,1,0
19499,29.0,1,0,61947.0,7,3,12000.0,2,12.42,0.19,6.0,634,1,0
19500,32.0,0,2,42134.0,6,0,4000.0,0,7.49,0.09,9.0,662,1,0
19501,31.0,1,1,41699.0,12,0,13000.0,4,10.99,0.31,8.0,653,1,0
19502,27.0,1,4,41738.0,0,2,16750.0,4,10.59,0.4,6.0,662,1,0
19503,27.0,1,3,62528.0,9,3,12000.0,5,6.99,0.19,9.0,634,1,0
19504,29.0,1,1,63046.0,5,3,12000.0,1,7.9,0.19,7.0,652,1,0
19505,30.0,1,2,63080.0,11,3,12000.0,0,7.91,0.19,9.0,692,0,0
